2444,68
503,22
2606,14
4226,88
3922,51
2464,4
2052,41
2511,10
990,50
3045,12
1377,18
1363,99
2530,3
3508,92
4950,38
4627,3
4299,35
4056,68
3914,68
1649,46
2418,78
2750,9
4263,87
4054,51
3332,65
2178,96
1789,23
4029,68
288,63
2490,47
2720,51
4511,7
3514,59
385,29
1634,49
1980,37
1050,81
1278,27
67,94
1793,12
4090,5
3089,60
4512,54
1731,15
1906,89
4702,95
1010,46
2028,16
1762,47
1815,25
1140,52
4536,9
2877,53
4404,8
2293,47
507,13
3113,25
2757,67
887,83
2406,63
381,27
3801,23
1044,35
914,94
3525,34
1113,62
3373,33
510,82
4724,47
3291,90
4804,22
361,34
3873,2
1543,16
2259,28
948,84
2087,92
4268,25
4164,90
438,25
756,4
78,52
2111,97
3816,35
4087,30
2597,2
4447,32
2282,16
1289,39
3222,89
1872,74
4659,28
4421,70
4529,45
2498,27
3480,83
1771,85
4988,88
252,92
1665,36
2634,59
213,52
3967,33
3081,14
343,89
442,29
82,8
4438,46
2853,11
4009,33
4306,95
3643,66
3936,54
1577,74
4244,46
4220,20
2635,76
3858,10
1859,91
4075,46
3534,13
3211,28
3733,85
2603,10
3732,4
1055,81
3080,88
2714,15
2633,87
2149,48
1237,43
2813,25
349,19
2570,21
69,5
3980,45
4810,41
615,58
945,22
4871,43
2470,45
1156,96
4656,95
1534,52
4369,74
1775,26
1868,3
4563,59
1392,42
2077,9
2741,34
3765,62
4951,3
1073,32
10,92
3052,14
4527,79
351,27
2778,59
102,29
4456,92
1615,88
2075,52
3299,49
703,56
1590,45
4924,27
3278,23
3942,10
2323,68
4818,58
4676,78
232,47
2672,65
858,1
2899,10
924,43
876,97
3164,80
253,73
2933,45
441,33
1538,16
3593,42
3014,6
4902,88
4157,42
3330,41
1295,95
1370,43
2561,16
4839,39
2394,11
1320,54
3390,65
2237,21
1311,45
4826,73
3589,1
2655,6
3976,43
2876,3
412,25
2439,35
4180,2
3477,46
2665,80
1317,26
2789,87
3001,63
2484,20
2684,51
1610,2
3707,16
3109,17
1641,12
4707,47
2197,49
4824,66
3202,40
3923,1
1142,3
2214,60
1354,14
4315,66
4909,6
2482,53
4661,66
986,76
1968,52
2975,53
4296,98
2004,84
1791,27
1177,52
214,31
2050,87
27,38
842,69
1293,77
3333,31
2529,64
4104,75
422,24
3157,79
3867,49
2103,36
3097,73
663,6
1645,36
3168,52
2494,3
1900,7
4979,14
1874,61
4370,71
2011,28
4005,30
2978,39
4269,76
4841,9
822,34
1102,12
3530,89
4274,4
947,28
4156,36
2009,7
1374,4
656,68
2962,27
859,9
4333,99
4581,12
1883,29
3645,87
4028,67
1341,13
4259,53
3557,60
1967,15
173,55
3452,38
4619,68
2801,47
2365,94
3437,90
4618,25
4423,86
3848,24
2623,16
3402,72
3189,47
4587,4
1308,58
2102,25
4454,84
4571,96
2436,48
1382,3
1688,87
2164,17
1157,15
1038,94
3771,40
2160,1
3757,9
1904,32
4585,31
2926,35
939,37
2155,96
4650,100
716,49
38,13
2861,59
4085,44
611,57
2033,47
13,54
1530,33
4060,13
4966,18
2191,90
5,32
392,60
2576,4
1892,87
330,93
1247,81
714,10
3989,29
3250,19
2370,15
1563,6
1700,73
3318,55
1594,12
4411,31
4145,96
3311,36
4055,18
3963,14
4471,15
3365,19
3023,36
2211,20
4881,4
597,81
4165,87
3528,28
2042,27
4832,11
2336,58
4570,61
3507,64
2115,87
1236,82
4609,6
2022,60
4475,3
532,4
3322,77
4835,82
521,66
1066,2
2257,60
501,21
4118,14
3415,80
4590,1
1244,94
4390,22
1736,28
2943,66
3050,60
1223,58
3713,54
2440,94
802,13
2961,42
369,45
260,37
658,35
4257,23
2201,33
130,16
3486,37
4681,25
2849,19
2104,88
3206,55
3941,45
2569,29
81,17
4964,93
2307,23
4807,75
1703,69
472,14
3121,47
2114,38
1407,44
1258,60
2863,10
690,38
972,90
455,3
2386,46
705,14
2008,89
1653,6
3987,99
3214,82
3270,59
1589,53
4625,25
2837,89
2452,59
2608,16
2917,28
4377,18
2637,30
466,36
362,81
2707,99
54,69
471,38
4233,32
4394,43
1704,9
4232,81
4413,82
115,22
3511,96
178,80
2685,67
687,51
4785,42
847,95
609,94
742,99
3764,41
2175,30
3412,97
4646,78
4583,12
1493,41
1449,51
1330,90
4103,37
2167,44
3057,4
4938,42
209,71
2610,28
119,4
702,7
4483,88
1527,47
453,33
12,98
2018,96
4420,14
2241,59
1942,42
2270,79
2420,52
3212,88
1707,73
4455,5
2328,74
1985,73
1588,20
2343,1
942,57
861,57
3230,52
3352,94
1805,98
1419,9
2905,89
1248,39
1741,27
4023,36
59,15
3998,17
1587,88
4478,21
2446,50
21,56
3665,25
6,88
1591,89
3868,32
2088,25
3260,46
1312,10
809,2
205,1
560,18
3754,85
4356,60
4872,90
578,18
4853,46
427,24
638,26
4978,40
2431,42
2387,80
204,67
575,94
2927,81
699,35
3950,32
2411,1
3137,39
649,65
2534,41
199,51
2372,35
4496,36
1502,84
1398,1
3632,67
4597,82
1689,39
2658,40
1393,11
4265,28
1323,96
2221,6
4958,65
4217,62
3192,26
2196,11
2756,67
2650,2
850,19
1905,1
798,45
905,5
1473,60
2083,25
1084,62
3229,38
2578,41
4324,40
1548,2
1841,10
185,80
2994,27
2145,1
2225,58
2838,54
1128,14
1845,55
2639,12
4018,7
4553,11
2998,42
884,33
860,55
1614,61
2353,32
981,12
540,31
4071,52
1221,77
266,32
284,20
3877,40
4089,66
2804,3
2499,46
3444,66
2765,29
3071,19
1880,59
1960,2
1245,10
1046,54
2003,19
239,14
1206,42
39,9
1115,31
95,24
2034,43
2814,9
1184,82
3463,30
2882,31
3651,24
4129,70
1069,98
1733,11
2156,77
4109,51
64,3
211,67
2428,53
4047,89
187,43
4981,44
1117,7
519,24
0,52
2165,64
1959,50
1004,45
4943,17
3737,38
1574,6
3656,75
4106,67
2017,37
1207,26
2449,19
254,18
3926,39
1513,40
3807,8
14,45
202,23
3609,23
4335,57
147,28
3310,27
3521,36
4081,44
4215,91
2001,17
4669,54
2224,52
131,11
3420,41
2675,100
4222,43
2266,40
2599,10
869,11
368,93
1679,35
571,98
3897,38
1011,24
1432,33
4460,59
1077,14
2909,82
4050,11
163,84
4557,89
167,93
982,14
4241,40
1647,68
3340,33
2092,24
3353,5
733,50
3955,5
4197,39
3675,51
3253,73
944,87
3623,17
1851,74
4658,64
2326,23
180,20
327,46
2817,2
3326,53
4202,45
1961,32
3894,100
2265,7
1686,40
4860,68
825,29
4262,75
2906,1
1623,14
4885,29
1835,6
4038,65
601,2
103,68
4875,19
1946,19
3613,82
646,48
1057,72
2596,64
957,16
4459,20
3571,21
895,11
1477,79
2693,28
788,15
2026,91
3959,37
4493,56
273,38
3178,17
970,97
3301,9
4045,11
1936,30
1818,18
4485,18
148,63
161,47
470,17
2786,2
1475,94
2748,53
773,2
4065,75
3002,13
487,26
2174,59
2564,88
3484,1
1257,88
866,24
2229,3
206,28
306,2
4304,13
3389,19
3905,61
2738,56
4959,19
89,23
3122,97
3297,15
833,1
1100,67
1582,67
30,68
3734,1
365,4
71,71
112,13
2604,12
3932,90
4012,49
1231,87
3033,52
2716,88
3218,1
2064,4
52,33
294,46
1566,15
1673,39
282,17
4141,45
2441,22
4823,61
2855,16
561,20
1467,20
4186,14
3227,80
1694,45
2354,39
3829,68
2533,41
4991,45
3339,52
4829,51
4711,51
1112,67
291,80
558,20
3740,24
2184,76
4751,87
707,18
3440,88
2884,19
449,18
3449,12
2461,2
2488,17
476,54
2171,25
3314,66
1885,98
3086,93
1846,2
3952,31
692,13
544,12
772,12
2055,10
1014,52
3752,36
4502,48
2286,11
4198,12
3358,53
1625,84
1424,38
31,74
4130,14
462,80
139,89
4742,47
2169,8
2478,98
1603,7
2903,80
57,31
4517,22
1522,86
1508,1
3003,13
4119,8
2072,40
3748,80
514,3
249,14
4654,69
1216,34
358,11
3513,87
1537,49
2624,6
3820,59
4925,14
2510,9
2376,45
563,76
116,77
3149,47
1201,11
34,46
1746,73
4403,30
4204,24
4801,49
2968,43
3554,13
267,18
4140,33
3556,70
1131,24
746,60
1359,16
974,44
4007,80
3043,73
1490,62
1001,25
3688,59
1893,19
2273,33
669,61
3213,28
3046,23
222,36
2029,2
2475,23
2290,12
2063,38
3338,38
333,23
893,63
987,87
2108,21
4393,31
146,64
169,67
3293,20
3226,93
3150,65
3280,88
926,18
2089,83
4665,11
3949,39
2862,1
2795,48
2504,20
710,39
573,77
1753,64
3073,46
2626,43
1838,61
1385,87
3161,100
1664,10
564,82
1935,27
477,60
916,81
3066,28
855,51
3821,36
3703,4
2070,45
4113,52
4288,40
3904,94
4559,9
4169,71
2736,36
4490,70
1866,17
3020,89
623,6
1765,22
891,1
3472,24
4967,49
1020,60
2000,38
2414,39
79,37
3234,73
4791,73
793,100
4153,32
3319,20
3727,57
4647,35
2984,78
949,86
1290,52
56,12
18,75
2590,55
3281,63
2195,60
3163,63
2460,46
2674,34
182,94
2834,84
835,17
731,68
1914,31
2582,73
2453,13
2093,22
1697,83
3155,85
4820,62
1621,71
629,62
1785,17
1572,34
908,63
4769,31
3662,48
2752,98
505,16
4947,79
4910,71
1696,17
889,99
4444,45
4221,1
1383,26
304,86
1116,74
485,30
3798,89
2828,2
4318,35
682,15
2258,29
739,65
577,31
2263,33
2897,47
2779,15
2531,40
2821,81
1528,96
1514,95
3181,14
797,1
1541,15
2671,41
4617,52
4781,5
1624,9
1840,7
1172,2
964,1
1690,47
523,4
1150,23
2501,77
218,38
1205,9
4679,87
4787,18
279,38
255,12
4630,22
572,62
2148,16
770,25
3072,93
827,71
1663,19
3209,56
2724,96
1228,19
2846,11
4350,49
1076,26
3406,67
4026,88
452,87
2493,76
3610,24
4300,87
4914,39
4181,24
2121,50
4764,27
3857,69
335,68
2987,61
1809,29
3694,89
4768,10
3577,66
4017,22
559,47
3221,14
1516,4
4127,1
1060,23
3793,43
547,60
2416,18
3624,77
2990,2
4754,26
2605,10
259,60
4505,74
3524,8
1445,46
224,4
1643,81
2811,24
2492,82
53,37
1152,76
2035,23
679,23
2296,15
2572,21
3648,3
2790,44
1598,15
2560,48
2751,28
3334,15
2222,60
1761,42
566,45
2577,75
4963,59
251,97
2477,27
4298,53
1976,82
2894,82
28,27
4819,39
3780,64
3030,94
2640,8
2308,40
1823,75
4732,87
2829,8
3123,77
4602,82
2562,88
4308,19
1403,87
3970,82
2532,38
3699,19
930,2
1234,52
768,92
4366,87
4033,56
2349,24
1266,37
1983,28
401,52
4132,91
738,50
2380,22
1978,15
439,6
2027,36
4173,72
3614,6
1163,18
1779,29
4285,20
3749,89
4123,42
1916,98
4463,29
3487,83
2527,89
1255,93
4662,18
3384,91
76,79
1337,78
1825,82
4550,85
672,44
3140,9
3723,60
3882,81
4380,61
3076,26
4555,15
1384,62
2761,4
1413,86
2301,45
420,60
3851,30
1364,41
4467,96
4107,95
2845,10
2727,38
2660,25
2697,19
750,96
3404,31
2810,34
2268,26
3277,90
324,33
4861,73
2764,83
1174,40
101,53
2558,34
2126,61
938,46
2424,70
4322,26
3084,9
3197,54
614,61
1713,30
3982,7
4114,29
844,69
3025,81
1241,60
4971,8
4175,32
3999,60
1431,49
4188,10
898,26
4952,66
4311,20
3219,55
3920,90
997,50
1803,9
2535,37
3422,48
2082,17
2038,15
576,81
2869,18
2788,72
1839,57
45,5
2327,10
741,81
356,51
3049,22
1368,26
3979,80
3439,88
3591,59
4433,16
4790,78
3461,52
1784,60
801,17
4573,57
3481,20
980,38
3642,19
2426,27
2046,26
109,17
4208,47
2523,53
2163,94
1540,99
4913,19
2232,31
1107,75
4187,97
286,54
370,93
735,17
3564,40
2434,13
3085,54
4004,52
1261,27
2048,98
2200,93
467,3
771,91
969,86
837,87
2360,1
3823,10
3067,9
1533,99
2154,16
3240,31
4294,5
3735,81
3283,18
3947,23
1986,11
4041,47
2712,20
3567,29
2545,33
675,2
2679,17
4006,4
80,18
2269,32
106,34
4261,8
2936,82
350,74
269,30
538,83
1569,63
2176,31
1003,29
1411,54
4908,72
4144,21
4120,12
736,79
1040,23
2247,75
2807,51
4560,3
3973,29
1561,17
1394,38
2548,94
2107,87
240,33
94,47
1061,65
3917,33
4102,9
3769,26
4599,53
845,5
2949,24
2451,62
3499,10
15,22
1462,40
2971,29
1941,60
308,47
3659,82
2815,20
321,95
3425,6
3876,28
2803,37
828,80
2367,56
3348,17
357,55
3019,26
2952,47
2621,8
4708,13
2491,13
340,13
2334,7
3620,37
4273,5
1491,97
813,53
4409,1
367,17
4452,50
791,5
589,82
4134,95
2141,56
4095,76
2352,81
3966,42
409,81
999,80
3965,97
3381,1
3263,45
1620,40
4405,40
4072,25
4462,28
3674,23
1675,88
159,55
3267,62
4237,38
4530,50
4848,61
681,61
1810,25
3058,23
3790,82
4746,41
4921,71
3285,76
104,47
4551,38
4194,56
3453,19
3794,47
1118,73
4942,13
3546,58
3997,16
846,76
474,22
4066,87
2966,29
3203,100
776,84
2725,52
1962,6
373,9
4668,22
1062,99
838,94
3315,14
3474,49
375,6
3171,24
4128,22
1024,24
3146,13
2302,75
2965,83
4250,45
2591,9
4027,74
4624,79
1299,11
3364,4
2982,38
3366,15
2782,81
4439,62
1318,39
1877,32
83,88
4728,15
4278,31
2589,32
1975,73
792,88
1974,52
2819,84
3526,90
1366,14
1977,89
3216,27
4720,21
374,75
2609,72
3856,90
3805,27
919,99
2384,72
348,5
1224,8
42,81
3786,41
3443,83
4362,38
3418,34
4907,34
3859,95
4367,92
3568,59
4313,31
604,15
1423,2
3981,84
3560,17
2393,18
58,74
2646,37
618,2
4888,2
4347,89
1310,46
1802,48
3582,8
4431,67
4682,13
3147,9
2546,31
754,36
4021,51
3186,78
219,68
4954,5
4755,59
764,4
1347,5
2643,85
4783,96
1720,22
3282,55
1526,18
2518,24
3244,14
4653,21
2912,4
1712,12
1134,59
2974,54
1175,34
2555,59
4838,61
1188,4
2579,81
2796,83
4962,8
4880,61
2584,27
3053,77
2986,8
907,34
4395,19
737,12
3018,73
4606,77
4562,15
4933,46
1913,53
2848,9
2331,84
1965,32
3051,96
2306,33
3673,33
1319,43
4739,46
4677,13
2823,15
4418,41
2435,14
807,72
2316,31
2130,99
3644,89
511,43
1292,35
2948,12
952,54
1973,33
160,40
3682,57
4773,45
2277,24
292,66
1886,9
92,85
2318,87
3300,93
557,16
1954,31
3516,80
4531,95
217,5
2311,4
1797,9
2695,47
1824,42
1853,4
637,40
1723,21
1275,71
3055,17
3490,25
1448,89
1902,52
3812,31
3661,2
313,37
2991,4
4850,5
4879,75
2913,47
4564,87
3327,37
478,5
2860,56
3871,2
3409,70
4814,70
1408,45
602,12
843,14
3094,27
4729,81
3852,34
3467,6
152,88
2447,35
3523,25
35,31
3974,17
4709,38
3869,9
4206,34
3796,86
3397,15
3329,1
3931,1
4592,27
2856,29
4000,68
2383,61
4161,32
4284,34
4934,48
3573,14
2396,20
3978,5
3954,23
3916,46
2668,29
3668,81
2566,1
4282,39
2673,83
647,57
105,12
2199,3
1518,27
4312,86
1342,88
3663,33
1891,42
3690,18
1094,19
2602,51
4348,46
2900,1
1628,53
1262,60
913,59
3302,22
4866,67
4762,20
1918,5
1400,22
1718,10
1584,46
819,32
1776,63
276,69
2506,55
1153,17
4205,95
3646,19
2704,2
654,10
2709,68
271,73
2218,35
4623,68
1827,32
579,77
4057,78
4191,1
2186,37
2081,37
415,24
4486,66
1876,34
4737,6
3903,6
812,95
4209,83
4437,67
1391,74
3375,17
3308,22
1997,90
2140,68
75,53
23,19
3629,5
3818,80
1681,33
384,3
3977,9
4883,8
2800,67
3450,5
2481,3
416,96
431,15
98,3
3969,51
4200,55
3100,84
3312,10
2249,74
598,47
2254,8
3169,61
1858,59
1436,69
691,8
3235,7
490,28
2522,9
3689,45
429,2
1505,44
640,43
1361,2
2886,89
3160,74
2113,14
1693,47
2567,9
1911,8
4024,75
2450,36
1966,24
1888,61
1489,40
1567,37
3574,71
1917,17
4100,39
4660,31
4062,75
1570,94
1494,46
2841,17
1227,18
4648,10
4620,88
1468,100
2859,81
4254,31
1282,30
4495,55
2132,26
4360,74
2999,98
2020,2
1579,3
3701,50
1982,45
4487,45
2826,46
3462,87
1728,35
921,31
722,19
4048,83
1931,4
3825,99
4588,11
4854,56
4203,17
3937,55
4317,31
4419,22
414,26
3779,18
3356,5
2166,87
3208,20
1655,85
2600,2
3492,25
4740,3
3387,1
1326,69
1644,72
1283,29
3685,75
2753,85
2317,4
4337,28
4286,45
1964,18
3911,61
1461,58
1009,75
678,32
1199,16
1957,33
1002,46
499,46
3864,76
1315,2
1865,37
4800,4
4003,20
4340,27
4272,41
4301,5
533,26
1861,44
1757,75
3331,17
4052,30
141,89
1773,61
3915,94
1601,22
2041,80
4537,66
1724,60
289,66
1766,24
4670,53
241,60
1488,30
387,39
3994,26
587,8
1555,37
1435,99
339,45
1270,86
4049,60
4105,4
3626,43
1176,26
436,11
2131,40
345,66
108,34
3631,35
1882,73
1683,7
4482,54
3448,48
2078,63
1166,36
4726,88
144,28
1819,3
1037,66
585,3
1750,65
2469,26
3185,21
3811,7
2842,9
1053,84
4986,82
2513,34
118,69
3035,67
2580,31
4480,39
3840,35
968,2
1767,36
1220,54
1768,25
444,26
4928,86
1520,48
3504,25
4528,66
2152,9
2138,40
3927,12
3336,43
3910,49
4736,79
2749,31
2644,11
2025,12
4239,84
1081,13
1322,1
2793,47
426,36
3220,59
608,94
3380,39
1951,69
4569,91
854,14
3479,87
2538,65
445,74
800,57
4586,86
4497,57
2397,45
1087,22
3938,20
2144,84
3179,94
1939,59
386,15
4687,19
1648,11
1334,55
2116,13
2049,94
1706,71
1763,25
1631,18
3048,17
4989,92
543,53
68,85
3132,7
4700,95
4170,13
1636,90
1716,65
353,25
406,3
2143,36
4281,18
4604,45
1485,67
398,37
4777,89
175,17
4061,21
535,72
257,74
1919,1
2588,40
4675,43
3360,40
1509,32
2433,56
728,6
676,4
2047,99
4685,17
4712,2
1000,30
2202,16
830,36
1670,88
4094,29
1109,5
2312,70
2479,58
4695,15
4111,31
512,71
2648,33
2094,46
1343,34
1661,39
1181,56
4763,49
17,47
2054,59
1568,40
1863,17
3704,66
1772,94
2963,86
1268,35
4385,51
1083,96
3830,8
1138,10
1459,53
1434,16
633,10
4543,72
3792,77
590,90
341,58
991,20
1440,23
607,81
2816,62
2423,72
3257,1
3471,46
464,46
2970,10
4882,7
2690,12
3411,29
3770,1
4011,21
2844,20
1510,5
2726,76
4987,22
2330,94
4996,88
3788,73
1218,62
583,35
107,12
3712,5
247,66
2574,12
3056,69
751,54
4319,16
3716,32
4,53
3468,39
1626,54
4389,35
1496,49
3021,40
4667,40
210,23
927,74
2147,67
2678,44
3660,36
3275,8
744,41
785,56
1345,32
567,76
4600,16
3641,76
2928,72
2967,17
3683,16
4086,76
4830,3
4302,24
1597,97
1,26
775,99
2297,76
1652,21
4039,2
616,44
962,44
3598,1
4717,21
1798,30
3321,96
634,24
1042,15
539,9
1274,87
1041,96
4969,89
1235,45
2374,19
2691,11
3041,67
1252,4
378,25
377,82
1052,9
1202,34
3162,89
3286,74
2981,47
4579,97
3669,76
3274,85
188,20
4168,61
3519,62
4977,54
2937,58
3345,49
1855,49
1271,95
2699,60
862,1
823,35
334,22
4567,34
11,19
894,78
2878,59
4096,52
111,68
3822,40
295,10
408,21
693,8
3678,14
1612,46
3201,92
4122,44
4889,12
3509,63
4704,7
685,34
77,20
1324,46
3750,15
3247,1
730,17
4019,73
3843,40
307,32
2120,53
734,8
3144,41
1200,16
1799,1
261,83
3550,29
1416,3
4549,45
2090,63
3742,27
3139,89
3238,89
2084,44
4450,4
631,10
4345,10
1110,90
2125,87
315,45
2517,17
1932,85
290,56
4523,88
2820,8
2198,97
4822,19
4344,74
1943,6
1596,95
1480,23
3309,20
1790,74
727,42
2607,52
3948,59
4878,55
317,25
4227,18
4297,56
3824,72
2389,30
2066,17
1552,24
4926,78
545,79
2988,99
2206,36
4809,73
4320,12
301,45
888,30
4031,34
4176,38
1338,85
1898,13
3393,1
3008,35
599,43
2850,53
3862,41
4022,77
3533,18
3850,56
4895,81
1895,95
3191,15
